sku_id,sku_display_name,year,month,total_units,total_net_sales,avg_discount,promo_frequency,year_month,launch_date,product_age_months,sales_growth_pct,rolling_avg_sales_3m,peak_sales,drop_from_peak_pct,consecutive_negative_growth,sales_std_dev,coefficient_of_variation,rolling_trend,lifecycle_stage
SKU0010,HomePlus Juice,2023,3,11164,74144.09,0.035483870967741936,0.1935483870967742,2023-03-01,2021-01-01,26,4.602628578023071,73692.29333333333,121970.86,-39.21163628755262,0,17799.03641778249,0.21407640848760076,469.87333333333663,Growth
SKU0010,HomePlus Juice,2023,4,10058,67942.93,0.021666666666666667,0.1,2023-04-01,2021-01-01,27,-8.363660542600226,70989.56333333334,121970.86,-44.2957686778629,1,17799.03641778249,0.21407640848760076,-2702.729999999996,Maturity
SKU0010,HomePlus Juice,2023,5,12341,78737.15,0.061290322580645165,0.3225806451612903,2023-05-01,2021-01-01,28,15.88718649607841,73608.05666666666,121970.86,-35.445933561508056,0,17799.03641778249,0.21407640848760076,2618.4933333333174,Growth
SKU0010,HomePlus Juice,2023,6,15842,106987.95,0.023333333333333334,0.13333333333333333,2023-06-01,2021-01-01,29,35.879886432262275,84556.01,121970.86,-12.284007835970003,0,17799.03641778249,0.21407640848760076,10947.953333333338,Growth
SKU0010,HomePlus Juice,2023,7,19026,121970.86,0.06129032258064515,0.3225806451612903,2023-07-01,2021-01-01,30,14.004296745568091,102565.31999999999,121970.86,0.0,0,17799.03641778249,0.21407640848760076,18009.309999999998,Growth
SKU0010,HomePlus Juice,2023,8,17293,115295.65,0.03225806451612903,0.1935483870967742,2023-08-01,2021-01-01,31,-5.4727907960967155,114751.48666666668,121970.86,-5.472790796096713,1,17799.03641778249,0.21407640848760076,12186.166666666686,Growth
SKU0010,HomePlus Juice,2023,9,10960,73297.39,0.03,0.16666666666666666,2023-09-01,2021-01-01,32,-36.426578105938944,103521.3,121970.86,-39.90581848812085,2,17799.03641778249,0.21407640848760076,-11230.186666666676,Maturity
SKU0010,HomePlus Juice,2023,10,11652,77724.08,0.030645161290322583,0.1935483870967742,2023-10-01,2021-01-01,33,6.039355562319471,88772.37333333334,121970.86,-36.27651719435281,0,17799.03641778249,0.21407640848760076,-14748.926666666666,Maturity
SKU0010,HomePlus Juice,2023,11,11045,72949.81,0.034999999999999996,0.16666666666666666,2023-11-01,2021-01-01,34,-6.14258798560241,74657.09333333332,121970.86,-40.19078819317991,1,17799.03641778249,0.21407640848760076,-14115.280000000013,Maturity
SKU0010,HomePlus Juice,2023,12,10154,68533.73,0.024193548387096774,0.0967741935483871,2023-12-01,2021-01-01,35,-6.053586705709035,73069.20666666667,121970.86,-43.811390687906936,2,17799.03641778249,0.21407640848760076,-1587.8866666666581,Maturity
SKU0011,NutriLife Juice,2021,1,6345,56472.59,0.038709677419354833,0.1935483870967742,2021-01-01,2021-01-01,0,,56472.59,93012.78,0.0,0,13197.74956895942,0.20818925730555776,0.0,Introduction
SKU0011,NutriLife Juice,2021,2,5987,51732.07,0.0625,0.2857142857142857,2021-02-01,2021-01-01,1,-8.39437327028918,54102.33,93012.78,0.0,1,13197.74956895942,0.20818925730555776,-2370.2599999999948,Introduction
SKU0011,NutriLife Juice,2021,3,5877,54284.89,0.024193548387096774,0.16129032258064516,2021-03-01,2021-01-01,2,4.934695248034737,54163.18333333333,93012.78,0.0,0,13197.74956895942,0.20818925730555776,60.85333333332528,Introduction
SKU0011,NutriLife Juice,2021,4,5722,52067.01,0.028333333333333332,0.13333333333333333,2021-04-01,2021-01-01,3,-4.0856304581256335,52694.65666666667,93012.78,0.0,1,13197.74956895942,0.20818925730555776,-1468.5266666666575,Introduction
SKU0011,NutriLife Juice,2021,5,6530,58385.56,0.04193548387096774,0.25806451612903225,2021-05-01,2021-01-01,4,12.135419337503727,54912.486666666664,93012.78,0.0,0,13197.74956895942,0.20818925730555776,2217.8299999999945,Introduction
SKU0011,NutriLife Juice,2021,6,9111,82386.68,0.03333333333333333,0.2,2021-06-01,2021-01-01,5,41.107972587742566,64279.75,93012.78,0.0,0,13197.74956895942,0.20818925730555776,9367.263333333336,Introduction
SKU0011,NutriLife Juice,2021,7,10449,92668.27,0.04838709677419355,0.2903225806451613,2021-07-01,2021-01-01,6,12.479675112530341,77813.50333333334,93012.78,0.0,0,13197.74956895942,0.20818925730555776,13533.753333333341,Introduction
SKU0011,NutriLife Juice,2021,8,9311,84078.68,0.03225806451612903,0.16129032258064516,2021-08-01,2021-01-01,7,-9.269181349775934,86377.87666666666,93012.78,-9.60523919401184,1,13197.74956895942,0.20818925730555776,8564.373333333322,Growth
SKU0011,NutriLife Juice,2021,9,6303,56781.22,0.034999999999999996,0.2,2021-09-01,2021-01-01,8,-32.46656584047227,77842.72333333333,93012.78,-38.95331372742541,2,13197.74956895942,0.20818925730555776,-8535.153333333335,Maturity
SKU0011,NutriLife Juice,2021,10,5817,53828.35,0.019354838709677417,0.0967741935483871,2021-10-01,2021-01-01,9,-5.200434228077533,64896.08333333332,93012.78,-42.12800649545149,3,13197.74956895942,0.20818925730555776,-12946.640000000007,Decline
SKU0011,NutriLife Juice,2021,11,5915,53639.84,0.03,0.16666666666666666,2021-11-01,2021-01-01,10,-0.35020579304400057,54749.80333333334,93012.78,-42.33067756925447,4,13197.74956895942,0.20818925730555776,-10146.279999999984,Decline
SKU0011,NutriLife Juice,2021,12,6333,56808.46,0.035483870967741936,0.16129032258064516,2021-12-01,2021-01-01,11,5.9072137426211535,54758.88333333333,93012.78,-38.92402742934895,0,13197.74956895942,0.20818925730555776,9.07999999999447,Growth
SKU0011,NutriLife Juice,2022,1,6659,58863.12,0.04677419354838709,0.1935483870967742,2022-01-01,2021-01-01,12,3.616820452446712,56437.13999999999,93012.78,-36.715019161882914,0,13197.74956895942,0.20818925730555776,1678.2566666666607,Growth
SKU0011,NutriLife Juice,2022,2,5914,52856.07,0.04285714285714286,0.21428571428571427,2022-02-01,2021-01-01,13,-10.205116548358294,56175.88333333333,93012.78,-43.17332521401897,1,13197.74956895942,0.20818925730555776,-261.25666666666075,Maturity
SKU0011,NutriLife Juice,2022,3,6414,58740.68,0.024193548387096774,0.12903225806451613,2022-03-01,2021-01-01,14,11.133271921276023,56819.956666666665,93012.78,-36.84665698627651,0,13197.74956895942,0.20818925730555776,644.0733333333337,Growth
SKU0011,NutriLife Juice,2022,4,6198,55296.44,0.04,0.2,2022-04-01,2021-01-01,15,-5.863466340532653,55631.06333333333,93012.78,-40.549631996807314,1,13197.74956895942,0.20818925730555776,-1188.8933333333334,Maturity
SKU0011,NutriLife Juice,2022,5,6908,60443.63,0.056451612903225805,0.2903225806451613,2022-05-01,2021-01-01,16,9.308356921349725,58160.25,93012.78,-35.01577955201425,0,13197.74956895942,0.20818925730555776,2529.1866666666683,Growth
SKU0011,NutriLife Juice,2022,6,9066,81380.44,0.041666666666666664,0.23333333333333334,2022-06-01,2021-01-01,17,34.63857150869332,65706.83666666667,93012.78,-12.506173882771805,0,13197.74956895942,0.20818925730555776,7546.58666666667,Growth
SKU0011,NutriLife Juice,2022,7,8448,80847.36,0.0,0.0,2022-07-01,2021-01-01,18,-0.655046839265061,74223.81,93012.78,-13.07929942530478,1,13197.74956895942,0.20818925730555776,8516.973333333328,Growth
SKU0011,NutriLife Juice,2022,8,9387,83998.28,0.04032258064516129,0.22580645161290322,2022-08-01,2021-01-01,19,3.897369066843992,82075.36,93012.78,-9.691678928422524,0,13197.74956895942,0.20818925730555776,7851.550000000003,Growth
SKU0011,NutriLife Juice,2022,9,6587,58135.35,0.055,0.3,2022-09-01,2021-01-01,20,-30.78983283943433,74326.99666666666,93012.78,-37.497460026460885,1,13197.74956895942,0.20818925730555776,-7748.363333333342,Maturity
SKU0011,NutriLife Juice,2022,10,6368,56698.43,0.041935483870967745,0.1935483870967742,2022-10-01,2021-01-01,21,-2.4716803115488184,66277.35333333333,93012.78,-39.04232300120478,2,13197.74956895942,0.20818925730555776,-8049.643333333326,Maturity
SKU0011,NutriLife Juice,2022,11,6254,55166.72,0.04666666666666667,0.23333333333333334,2022-11-01,2021-01-01,22,-2.7015033749611783,56666.833333333336,93012.78,-40.689096702625164,3,13197.74956895942,0.20818925730555776,-9610.519999999997,Decline
SKU0011,NutriLife Juice,2022,12,6356,57969.340000000004,0.025806451612903226,0.16129032258064516,2022-12-01,2021-01-01,23,5.08027303417713,56611.496666666666,93012.78,-37.675940876081754,0,13197.74956895942,0.20818925730555776,-55.33666666666977,Maturity
SKU0011,NutriLife Juice,2023,1,6486,58601.43,0.03387096774193549,0.1935483870967742,2023-01-01,2021-01-01,24,1.090386745821137,57245.829999999994,93012.78,-36.99636759593681,0,13197.74956895942,0.20818925730555776,634.3333333333285,Growth
SKU0011,NutriLife Juice,2023,2,6042,53544.12,0.049999999999999996,0.2857142857142857,2023-02-01,2021-01-01,25,-8.630011247165804,56704.96333333334,93012.78,-42.43358815853047,1,13197.74956895942,0.20818925730555776,-540.866666666654,Maturity
SKU0011,NutriLife Juice,2023,3,5800,54111.62,0.016129032258064516,0.12903225806451613,2023-03-01,2021-01-01,26,1.0598736145070564,55419.05666666667,93012.78,-41.82345694860427,0,13197.74956895942,0.20818925730555776,-1285.9066666666695,Maturity
SKU0011,NutriLife Juice,2023,4,6582,58505.26,0.045,0.26666666666666666,2023-04-01,2021-01-01,27,8.119586883556607,55387.0,93012.78,-37.09976198969647,0,13197.74956895942,0.20818925730555776,-32.056666666670935,Maturity
SKU0011,NutriLife Juice,2023,5,6510,57315.68,0.04516129032258064,0.1935483870967742,2023-05-01,2021-01-01,28,-2.0332872634016175,56644.18666666667,93012.78,-38.37870451780927,1,13197.74956895942,0.20818925730555776,1257.1866666666683,Growth
SKU0011,NutriLife Juice,2023,6,8945,81422.54,0.025,0.13333333333333333,2023-06-01,2021-01-01,29,42.05979934286741,65747.82666666666,93012.78,-12.460911285524425,0,13197.74956895942,0.20818925730555776,9103.639999999992,Growth
SKU0011,NutriLife Juice,2023,7,10871,93012.78,0.07258064516129033,0.3870967741935484,2023-07-01,2021-01-01,30,14.234682435600753,77250.33333333333,93012.78,0.0,0,13197.74956895942,0.20818925730555776,11502.506666666668,Growth
SKU0011,NutriLife Juice,2023,8,9973,88023.41,0.05,0.2903225806451613,2023-08-01,2021-01-01,31,-5.364176836774471,87486.24333333333,93012.78,-5.364176836774468,1,13197.74956895942,0.20818925730555776,10235.910000000003,Growth
SKU0011,NutriLife Juice,2023,9,6120,55753.91,0.028333333333333332,0.16666666666666666,2023-09-01,2021-01-01,32,-36.660133934824835,78930.03333333334,93012.78,-40.05779635873694,2,13197.74956895942,0.20818925730555776,-8556.209999999992,Maturity
SKU0011,NutriLife Juice,2023,10,6391,58330.13,0.029032258064516127,0.1935483870967742,2023-10-01,2021-01-01,33,4.620698351021479,67369.15,93012.78,-37.28804794351916,0,13197.74956895942,0.20818925730555776,-11560.883333333346,Maturity
SKU0011,NutriLife Juice,2023,11,5695,53249.909999999996,0.015,0.1,2023-11-01,2021-01-01,34,-8.709426843382662,55777.98333333334,93012.78,-42.74989952993556,1,13197.74956895942,0.20818925730555776,-11591.166666666657,Maturity
SKU0011,NutriLife Juice,2023,12,6232,56749.11,0.030645161290322583,0.1935483870967742,2023-12-01,2021-01-01,35,6.5712787120203675,56109.71666666667,93012.78,-38.98783586513595,0,13197.74956895942,0.20818925730555776,331.73333333332994,Growth
SKU0012,AquaLeaf Juice,2021,1,17740,82293.12,0.06290322580645161,0.3225806451612903,2021-01-01,2021-01-01,0,,82293.12,130690.06,0.0,0,18396.278608584475,0.2074665544783118,0.0,Introduction
SKU0012,AquaLeaf Juice,2021,2,14132,68896.69,0.025,0.14285714285714285,2021-02-01,2021-01-01,1,-16.278918577883537,75594.905,130690.06,0.0,1,18396.278608584475,0.2074665544783118,-6698.2149999999965,Introduction
SKU0012,AquaLeaf Juice,2021,3,17864,82014.66,0.059677419354838716,0.2903225806451613,2021-03-01,2021-01-01,2,19.040058383066018,77734.82333333333,130690.06,0.0,0,18396.278608584475,0.2074665544783118,2139.918333333335,Introduction
SKU0012,AquaLeaf Juice,2021,4,16545,77967.34,0.043333333333333335,0.2,2021-04-01,2021-01-01,3,-4.934873838408893,76292.89666666667,130690.06,0.0,1,18396.278608584475,0.2074665544783118,-1441.9266666666663,Introduction
SKU0012,AquaLeaf Juice,2021,5,18834,86873.53,0.06612903225806452,0.3225806451612903,2021-05-01,2021-01-01,4,11.42297531248342,82285.17666666667,130690.06,0.0,0,18396.278608584475,0.2074665544783118,5992.279999999999,Introduction
SKU0012,AquaLeaf Juice,2021,6,23522,115135.88,0.02,0.13333333333333333,2021-06-01,2021-01-01,5,32.53275192109726,93325.58333333333,130690.06,0.0,0,18396.278608584475,0.2074665544783118,11040.406666666662,Introduction
SKU0012,AquaLeaf Juice,2021,7,24415,118096.62,0.03064516129032258,0.16129032258064516,2021-07-01,2021-01-01,6,2.5715181053898917,106702.01000000001,130690.06,0.0,0,18396.278608584475,0.2074665544783118,13376.42666666668,Introduction
SKU0012,AquaLeaf Juice,2021,8,24892,120291.7,0.03064516129032258,0.1935483870967742,2021-08-01,2021-01-01,7,1.8587153468067052,117841.40000000001,130690.06,-7.95650411362578,0,18396.278608584475,0.2074665544783118,11139.39,Growth
SKU0012,AquaLeaf Juice,2021,9,16568,78506.61,0.043333333333333335,0.23333333333333334,2021-09-01,2021-01-01,8,-34.73646976474686,105631.64333333333,130690.06,-39.92916523261218,1,18396.278608584475,0.2074665544783118,-12209.756666666683,Maturity
SKU0012,AquaLeaf Juice,2021,10,17263,84318.13,0.02580645161290323,0.1935483870967742,2021-10-01,2021-01-01,9,7.402586864978633,94372.14666666667,130690.06,-35.48236950843851,0,18396.278608584475,0.2074665544783118,-11259.496666666659,Maturity
SKU0012,AquaLeaf Juice,2021,11,15283,74471.02,0.025,0.13333333333333333,2021-11-01,2021-01-01,10,-11.678520384643253,79098.58666666667,130690.06,-43.017074137084336,1,18396.278608584475,0.2074665544783118,-15273.559999999998,Maturity
SKU0012,AquaLeaf Juice,2021,12,16465,79824.94,0.02903225806451613,0.16129032258064516,2021-12-01,2021-01-01,11,7.189266375027481,79538.03000000001,130690.06,-38.920419808514886,0,18396.278608584475,0.2074665544783118,439.4433333333436,Growth
SKU0012,AquaLeaf Juice,2022,1,14828,74052.1,0.009677419354838708,0.06451612903225806,2022-01-01,2021-01-01,12,-7.231875150798728,76116.02,130690.06,-43.33761879059509,1,18396.278608584475,0.2074665544783118,-3422.0100000000093,Maturity
SKU0012,AquaLeaf Juice,2022,2,14207,68713.97,0.03214285714285715,0.17857142857142858,2022-02-01,2021-01-01,13,-7.208613935323916,74197.00333333334,130690.06,-47.42219109854261,2,18396.278608584475,0.2074665544783118,-1919.0166666666628,Maturity
SKU0012,AquaLeaf Juice,2022,3,17384,81187.76,0.0532258064516129,0.25806451612903225,2022-03-01,2021-01-01,14,18.15320814675676,74651.27666666666,130690.06,-37.87763200965705,0,18396.278608584475,0.2074665544783118,454.27333333331626,Growth
SKU0012,AquaLeaf Juice,2022,4,16157,77724.31,0.035,0.2,2022-04-01,2021-01-01,15,-4.26597556084809,75875.34666666666,130690.06,-40.527757045945194,1,18396.278608584475,0.2074665544783118,1224.070000000007,Growth
SKU0012,AquaLeaf Juice,2022,5,17550,81870.57,0.05,0.22580645161290322,2022-05-01,2021-01-01,16,5.33457292834123,80260.88,130690.06,-37.355166873440865,0,18396.278608584475,0.2074665544783118,4385.53333333334,Growth
SKU0012,AquaLeaf Juice,2022,6,23089,112154.81,0.02666666666666667,0.16666666666666666,2022-06-01,2021-01-01,17,36.99038616684847,90583.23,130690.06,-14.182601186348831,0,18396.278608584475,0.2074665544783118,10322.349999999991,Growth
SKU0012,AquaLeaf Juice,2022,7,25596,120766.33,0.04838709677419355,0.22580645161290322,2022-07-01,2021-01-01,18,7.678244027162107,104930.57,130690.06,-7.593331887673781,0,18396.278608584475,0.2074665544783118,14347.340000000011,Growth
SKU0012,AquaLeaf Juice,2022,8,25414,121222.15,0.041935483870967745,0.25806451612903225,2022-08-01,2021-01-01,19,0.3774396390119561,118047.76333333332,130690.06,-7.244552493127636,0,18396.278608584475,0.2074665544783118,13117.193333333315,Growth
SKU0012,AquaLeaf Juice,2022,9,16008,75898.99,0.03666666666666667,0.16666666666666666,2022-09-01,2021-01-01,20,-37.38851356785867,105962.48999999999,130690.06,-41.92443556916264,1,18396.278608584475,0.2074665544783118,-12085.27333333333,Maturity
SKU0012,AquaLeaf Juice,2022,10,16628,79537.63,0.037096774193548385,0.1935483870967742,2022-10-01,2021-01-01,21,4.794055889281257,92219.59000000001,130690.06,-39.14026055233275,0,18396.278608584475,0.2074665544783118,-13742.89999999998,Maturity
SKU0012,AquaLeaf Juice,2022,11,16677,78524.43000000001,0.04666666666666667,0.2,2022-11-01,2021-01-01,22,-1.2738624472466653,77987.01666666668,130690.06,-39.91552991864874,1,18396.278608584475,0.2074665544783118,-14232.573333333334,Maturity
SKU0012,AquaLeaf Juice,2022,12,16480,79534.56,0.03064516129032258,0.16129032258064516,2022-12-01,2021-01-01,23,1.2863894714039814,79198.87333333334,130690.06,-39.142609621573364,0,18396.278608584475,0.2074665544783118,1211.8566666666593,Growth
SKU0012,AquaLeaf Juice,2023,1,15420,77084.47,0.012903225806451615,0.0967741935483871,2023-01-01,2021-01-01,24,-3.080535052937994,78381.15333333334,130690.06,-41.01734286448411,1,18396.278608584475,0.2074665544783118,-817.7200000000012,Maturity
SKU0012,AquaLeaf Juice,2023,2,16258,75655.5,0.05357142857142857,0.2857142857142857,2023-02-01,2021-01-01,25,-1.8537715833033541,77424.84333333334,130690.06,-42.11074660153955,2,18396.278608584475,0.2074665544783118,-956.3099999999977,Maturity
SKU0012,AquaLeaf Juice,2023,3,15305,75905.88,0.014516129032258065,0.0967741935483871,2023-03-01,2021-01-01,26,0.33094751868667505,76215.28333333334,130690.06,-41.9191635538311,0,18396.278608584475,0.2074665544783118,-1209.5599999999977,Maturity
SKU0012,AquaLeaf Juice,2023,4,16763,79395.86,0.041666666666666664,0.23333333333333334,2023-04-01,2021-01-01,27,4.597772926155397,76985.74666666666,130690.06,-39.24873858042455,0,18396.278608584475,0.2074665544783118,770.4633333333186,Growth
SKU0012,AquaLeaf Juice,2023,5,16073,77916.2,0.02903225806451613,0.12903225806451613,2023-05-01,2021-01-01,28,-1.8636488099001647,77739.31333333334,130690.06,-40.38092874086981,1,18396.278608584475,0.2074665544783118,753.5666666666802,Growth
SKU0012,AquaLeaf Juice,2023,6,25013,117489.64,0.043333333333333335,0.2,2023-06-01,2021-01-01,29,50.78974590649956,91600.56666666665,130690.06,-10.100553936542687,0,18396.278608584475,0.2074665544783118,13861.253333333312,Growth
SKU0012,AquaLeaf Juice,2023,7,28468,130690.06,0.06451612903225806,0.3225806451612903,2023-07-01,2021-01-01,30,11.23539062678207,108698.63333333335,130690.06,0.0,0,18396.278608584475,0.2074665544783118,17098.066666666695,Growth
SKU0012,AquaLeaf Juice,2023,8,23942,116648.04,0.02580645161290323,0.12903225806451613,2023-08-01,2021-01-01,31,-10.744520279507109,121609.24666666666,130690.06,-10.744520279507105,1,18396.278608584475,0.2074665544783118,12910.613333333313,Growth
SKU0012,AquaLeaf Juice,2023,9,17189,81792.74,0.03833333333333334,0.23333333333333334,2023-09-01,2021-01-01,32,-29.88074210248195,109710.27999999998,130690.06,-37.41471998712067,2,18396.278608584475,0.2074665544783118,-11898.966666666674,Maturity
SKU0012,AquaLeaf Juice,2023,10,17541,81510.49,0.05161290322580646,0.25806451612903225,2023-10-01,2021-01-01,33,-0.34507952661813057,93317.09000000001,130690.06,-37.63068897512174,3,18396.278608584475,0.2074665544783118,-16393.189999999973,Decline
SKU0012,AquaLeaf Juice,2023,11,15356,74330.04,0.030000000000000002,0.16666666666666666,2023-11-01,2021-01-01,34,-8.809234247027609,79211.09000000001,130690.06,-43.124947681560485,4,18396.278608584475,0.2074665544783118,-14106.0,Decline
SKU0012,AquaLeaf Juice,2023,12,18250,83861.27,0.056451612903225805,0.25806451612903225,2023-12-01,2021-01-01,35,12.822850626745264,79900.59999999999,130690.06,-35.83194467888376,0,18396.278608584475,0.2074665544783118,689.5099999999802,Growth
SKU0013,FreshNest Water,2021,1,28703,195574.44,0.04838709677419355,0.1935483870967742,2021-01-01,2021-01-01,0,,195574.44,322245.47000000003,0.0,0,42715.30947954629,0.19561877459151067,0.0,Introduction
SKU0013,FreshNest Water,2021,2,25247,177862.08,0.026785714285714284,0.17857142857142858,2021-02-01,2021-01-01,1,-9.056582240501376,186718.26,322245.47000000003,0.0,1,42715.30947954629,0.19561877459151067,-8856.179999999993,Introduction
SKU0013,FreshNest Water,2021,3,28141,198921.29,0.025806451612903226,0.16129032258064516,2021-03-01,2021-01-01,2,11.84019100642477,190785.93666666668,322245.47000000003,0.0,0,42715.30947954629,0.19561877459151067,4067.6766666666663,Introduction
SKU0013,FreshNest Water,2021,4,26425,185400.7,0.03,0.2,2021-04-01,2021-01-01,3,-6.7969547151036425,187394.69000000003,322245.47000000003,0.0,1,42715.30947954629,0.19561877459151067,-3391.246666666644,Introduction
SKU0013,FreshNest Water,2021,5,29016,201385.8,0.03870967741935484,0.22580645161290322,2021-05-01,2021-01-01,4,8.621919981963377,195235.93000000002,322245.47000000003,0.0,0,42715.30947954629,0.19561877459151067,7841.239999999991,Introduction
SKU0013,FreshNest Water,2021,6,36004,260289.65,0.013333333333333334,0.1,2021-06-01,2021-01-01,5,29.249256898947195,215692.05000000002,322245.47000000003,0.0,0,42715.30947954629,0.19561877459151067,20456.119999999995,Introduction
SKU0013,FreshNest Water,2021,7,48061,322245.47000000003,0.06129032258064516,0.3548387096774194,2021-07-01,2021-01-01,6,23.802644477027822,261306.9733333333,322245.47000000003,0.0,0,42715.30947954629,0.19561877459151067,45614.92333333328,Introduction
SKU0013,FreshNest Water,2021,8,40728,287334.39,0.025806451612903226,0.12903225806451613,2021-08-01,2021-01-01,7,-10.833691471287409,289956.50333333336,322245.47000000003,-10.833691471287404,1,42715.30947954629,0.19561877459151067,28649.530000000057,Growth
SKU0013,FreshNest Water,2021,9,26034,184437.28,0.025,0.13333333333333333,2021-09-01,2021-01-01,8,-35.81092747025513,264672.38,322245.47000000003,-42.764973546408584,2,42715.30947954629,0.19561877459151067,-25284.12333333335,Maturity
SKU0013,FreshNest Water,2021,10,29749,202926.69,0.04838709677419355,0.25806451612903225,2021-10-01,2021-01-01,9,10.024768311482358,224899.45333333334,322245.47000000003,-37.027294751420406,0,42715.30947954629,0.19561877459151067,-39772.926666666666,Maturity
SKU0013,FreshNest Water,2021,11,25700,182257.94,0.02,0.06666666666666667,2021-11-01,2021-01-01,10,-10.185328504594438,189873.96999999997,322245.47000000003,-43.44127164921822,1,42715.30947954629,0.19561877459151067,-35025.483333333366,Maturity
SKU0013,FreshNest Water,2021,12,27674,191080.38,0.037096774193548385,0.1935483870967742,2021-12-01,2021-01-01,11,4.840634103512853,192088.33666666664,322245.47000000003,-40.703470556157086,0,42715.30947954629,0.19561877459151067,2214.3666666666686,Growth
SKU0013,FreshNest Water,2022,1,30715,209561.72,0.05161290322580645,0.2903225806451613,2022-01-01,2021-01-01,12,9.672023888585525,194300.01333333334,322245.47000000003,-34.96829606324645,0,42715.30947954629,0.19561877459151067,2211.6766666666954,Growth
SKU0013,FreshNest Water,2022,2,24099,171646.63,0.023214285714285715,0.14285714285714285,2022-02-01,2021-01-01,13,-18.092564806206013,190762.91,322245.47000000003,-46.734199242583614,1,42715.30947954629,0.19561877459151067,-3537.1033333333326,Maturity
SKU0013,FreshNest Water,2022,3,27068,192125.36,0.024193548387096774,0.16129032258064516,2022-03-01,2021-01-01,14,11.930749820139198,191111.23666666666,322245.47000000003,-40.37918981452246,0,42715.30947954629,0.19561877459151067,348.32666666666046,Growth
SKU0013,FreshNest Water,2022,4,27539,188373.79,0.043333333333333335,0.2,2022-04-01,2021-01-01,15,-1.9526677789959535,184048.5933333333,322245.47000000003,-41.543386164590615,1,42715.30947954629,0.19561877459151067,-7062.64333333337,Maturity
SKU0013,FreshNest Water,2022,5,27982,198251.87,0.025806451612903226,0.1935483870967742,2022-05-01,2021-01-01,16,5.243871772182307,192917.00666666662,322245.47000000003,-38.47799629270197,0,42715.30947954629,0.19561877459151067,8868.41333333333,Growth
SKU0013,FreshNest Water,2022,6,36606,263409.92,0.013333333333333334,0.06666666666666667,2022-06-01,2021-01-01,17,32.86629780591728,216678.52666666664,322245.47000000003,-18.25799133809392,0,42715.30947954629,0.19561877459151067,23761.52000000002,Growth
SKU0013,FreshNest Water,2022,7,43409,302282.57,0.037096774193548385,0.22580645161290322,2022-07-01,2021-01-01,18,14.757473826346423,254648.11999999997,322245.47000000003,-6.194935804683312,0,42715.30947954629,0.19561877459151067,37969.59333333332,Growth
SKU0013,FreshNest Water,2022,8,39956,285597.87,0.01935483870967742,0.0967741935483871,2022-08-01,2021-01-01,19,-5.519570645439464,283763.4533333333,322245.47000000003,-11.37257259194366,1,42715.30947954629,0.19561877459151067,29115.333333333343,Growth
SKU0013,FreshNest Water,2022,9,27069,184908.88,0.04,0.16666666666666666,2022-09-01,2021-01-01,20,-35.25551153445227,257596.44000000003,322245.47000000003,-42.618625484479274,2,42715.30947954629,0.19561877459151067,-26167.013333333278,Maturity
SKU0013,FreshNest Water,2022,10,27846,193828.33,0.03387096774193549,0.16129032258064516,2022-10-01,2021-01-01,21,4.8237001922244005,221445.02666666664,322245.47000000003,-39.8507200116731,0,42715.30947954629,0.19561877459151067,-36151.41333333339,Maturity
SKU0013,FreshNest Water,2022,11,26729,188344.99,0.025,0.13333333333333333,2022-11-01,2021-01-01,22,-2.8289672619064454,189027.4,322245.47000000003,-41.552323450815315,1,42715.30947954629,0.19561877459151067,-32417.62666666665,Maturity
SKU0013,FreshNest Water,2022,12,30673,206511.6,0.05,0.22580645161290322,2022-12-01,2021-01-01,23,9.645390620690275,196228.30666666664,322245.47000000003,-35.91481673892887,0,42715.30947954629,0.19561877459151067,7200.906666666648,Growth
SKU0013,FreshNest Water,2023,1,30360,201048.87,0.06451612903225806,0.25806451612903225,2023-01-01,2021-01-01,24,-2.6452412358434207,198635.15333333332,322245.47000000003,-37.61002443261655,1,42715.30947954629,0.19561877459151067,2406.846666666679,Growth
SKU0013,FreshNest Water,2023,2,26971,184329.51,0.048214285714285716,0.2857142857142857,2023-02-01,2021-01-01,25,-8.316067630720825,197296.66,322245.47000000003,-42.79841699559035,2,42715.30947954629,0.19561877459151067,-1338.4933333333174,Maturity
SKU0013,FreshNest Water,2023,3,32737,215662.77,0.07096774193548387,0.3548387096774194,2023-03-01,2021-01-01,26,16.99850447169311,200347.05000000002,322245.47000000003,-33.07500335070654,0,42715.30947954629,0.19561877459151067,3050.390000000014,Growth
SKU0013,FreshNest Water,2023,4,27399,190412.5,0.03666666666666667,0.2,2023-04-01,2021-01-01,27,-11.708219272153464,196801.59333333335,322245.47000000003,-40.91072870628717,1,42715.30947954629,0.19561877459151067,-3545.456666666665,Maturity
SKU0013,FreshNest Water,2023,5,27700,195279.6,0.027419354838709678,0.16129032258064516,2023-05-01,2021-01-01,28,2.5560821899822894,200451.62333333332,322245.47000000003,-39.40035836655827,0,42715.30947954629,0.19561877459151067,3650.0299999999697,Growth
SKU0013,FreshNest Water,2023,6,42895,292591.86,0.04833333333333333,0.26666666666666666,2023-06-01,2021-01-01,29,49.83227126643028,226094.65333333332,322245.47000000003,-9.202180561296965,0,42715.30947954629,0.19561877459151067,25643.03,Growth
SKU0013,FreshNest Water,2023,7,40898,288922.62,0.025806451612903226,0.12903225806451613,2023-07-01,2021-01-01,30,-1.2540471905130857,258931.36,322245.47000000003,-10.340828065015167,1,42715.30947954629,0.19561877459151067,32836.706666666665,Growth
